id,tweet,Location,Lat,Long
336,"Hundreds more refugees arrive in Germany to cheers, 'welcome' signs #Worldnews ",http://dbpedia.org/resource/Berlin,52.52,13.405
337,RT @Hayley_Barlow: Journalism doesn't get much more powerful than this … @MattFrei reports on hundreds of refugees marching to Austria ,http://dbpedia.org/resource/Vienna,48.2,16.3667
338,"Chaos in Hungary as 1,000 migrants force evacuation of Budapest station after trying to board train...  #UberTalks",http://dbpedia.org/resource/Budapest,47.4925,19.0514
339,"RT @Conflicts: BREAKING: #Hungary says 10,046 #refugees entered Wednesday, new record - AFP",http://dbpedia.org/resource/Budapest,47.4925,19.0514
341,#France24 #News Migrants arrive in Austria after being bused from Hungary: Hundreds of exhau...  #World #WorldNews,http://dbpedia.org/resource/Vienna,48.2,16.3667
341,#France24 #News Migrants arrive in Austria after being bused from Hungary: Hundreds of exhau...  #World #WorldNews,http://dbpedia.org/resource/Budapest,47.4925,19.0514
342,RT @NewsRevo: #Hungary: March of 200 #refugees left #Röszke earlier headed to #Budapest #refugeeswelcome  ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
343,"RT @Refugees: As dusk sets in, hundreds of refugees have decided to walk from #Hungary to #Austria. #Europe ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
343,"RT @Refugees: As dusk sets in, hundreds of refugees have decided to walk from #Hungary to #Austria. #Europe ",http://dbpedia.org/resource/Vienna,48.2,16.3667
344,"New Record: 10, 046 migrants enter Hungary on Wednesday  ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
345,RT @keksec_org: Estonian reporter recognizes Al-Qaeda terrorist he interviewed 2 yrs ago among Refugees en route to Germany. ,http://dbpedia.org/resource/Berlin,52.52,13.405
348,RT @AJENews: Trains from Hungary carrying hundreds of refugees arrive in Vienna and Munich.  ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
349,RT @trove: A huge group of refugees in Hungary is walking 150 miles to Austria on a highway:  ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
349,RT @trove: A huge group of refugees in Hungary is walking 150 miles to Austria on a highway:  ,http://dbpedia.org/resource/Vienna,48.2,16.3667
350,"Munich - #Germany´s police: Some 12,200 #refugees arrived Saturday: @VOANews via @BruceKAnderson  #EU #refugeescrisis",http://dbpedia.org/resource/Berlin,52.52,13.405
350,"Munich - #Germany´s police: Some 12,200 #refugees arrived Saturday: @VOANews via @BruceKAnderson  #EU #refugeescrisis",http://dbpedia.org/resource/City_of_Brussels,50.8467,4.3525
351,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
352,"Germans Welcome Migrants After Long Journey Through Hungary and Austria: By Saturday evening, some 6,000 migrants had already arrived...",http://dbpedia.org/resource/Budapest,47.4925,19.0514
353,RT @saulocorona: #Germany: Applause as hundreds of #refugees arrive in #Munich:  #RefugeesWelcome #MarchOfHope ,http://dbpedia.org/resource/Berlin,52.52,13.405
354,"RT @Conflicts: Left - Hungarian refugees walking to Austria in 1956

Right - Syrian refugees walking from #Hungary to #Austria 2015 ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
356,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
357,RT @jonsnowC4: #RefugeeCrisis: Hundreds begin march to Austria - @mattfrei @NanettevdLaan @daibaker  ,http://dbpedia.org/resource/Vienna,48.2,16.3667
358,"RT @tom_nuttall: 9,000 migrants on the Macedonia-Serbia border, UNHCR tells me. Almost all will make their way towards Hungary. Last week n…",http://dbpedia.org/resource/Budapest,47.4925,19.0514
359,"Migrants Crisis: Over 4,000 Walk From Serbia To Hungary  ",http://dbpedia.org/resource/Belgrade,44.8167,20.4667
359,"Migrants Crisis: Over 4,000 Walk From Serbia To Hungary  ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
360,"RT @AP: BREAKING: More than 1,000 migrants from Middle East and Asia arrive by bus on border with Austria",http://dbpedia.org/resource/Vienna,48.2,16.3667
361,"RT @LindaSuhler: 35 MILLION migrants heading to Europe, says Hungary, builds 2nd fence #invasion #Islam

#tcot ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
362,"RT @bouckap: Literally thousands of #SyrianRefugees &amp; other asylum seekers defiantly walking out of inhospitable #Hungary, heading 2 #Austr…",http://dbpedia.org/resource/Budapest,47.4925,19.0514
363,"VIDEO: Migrants camp in a cornfield in Roszke: Nearly 180,000 refugees have arrived in Hungary this year. Nick… ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
364,"RT @cnni: Up to 10,000 migrants arrive in Germany per day. They've implemented temporary border controls  ",http://dbpedia.org/resource/Berlin,52.52,13.405
365,"RT @BrezMeja: People in #Austria, be prepared for refugees coming, trains arrive at 19.20 in Graz and 22.04 in Vienna.",http://dbpedia.org/resource/Vienna,48.2,16.3667
366,RT @sorth: Incredible scenes on M1 highway in #Hungary. All four lanes blocked by #refugees walking westwards #MigrantMarch ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
367,"RT @AmareshMisraFC: Finally, 5000 Migrants Reach #Austria , #Germany  @Hakimyasin @inabster @Lynnstroller",http://dbpedia.org/resource/Vienna,48.2,16.3667
367,"RT @AmareshMisraFC: Finally, 5000 Migrants Reach #Austria , #Germany  @Hakimyasin @inabster @Lynnstroller",http://dbpedia.org/resource/Berlin,52.52,13.405
369,"Germany committing national suicide as Migrant numbers entering Germany DOUBLES, 40,000 expected this weekend!!!",http://dbpedia.org/resource/Berlin,52.52,13.405
369,"Germany committing national suicide as Migrant numbers entering Germany DOUBLES, 40,000 expected this weekend!!!",http://dbpedia.org/resource/Berlin,52.52,13.405
370," @cnnbrk: Official in Germany, where thousands of migrants arrived, ",http://dbpedia.org/resource/Berlin,52.52,13.405
371,"EU faces migrant crisis of 'biblical proportions' as Germany registers 3,500 new refugees in just…  #birthdaybingong",http://dbpedia.org/resource/City_of_Brussels,50.8467,4.3525
371,"EU faces migrant crisis of 'biblical proportions' as Germany registers 3,500 new refugees in just…  #birthdaybingong",http://dbpedia.org/resource/Berlin,52.52,13.405
372,BBC NewsMigrant crisis: Record 4000 go from Serbia to HungaryBBC NewsThe number of migrants entering Hungary f... ,http://dbpedia.org/resource/Belgrade,44.8167,20.4667
372,BBC NewsMigrant crisis: Record 4000 go from Serbia to HungaryBBC NewsThe number of migrants entering Hungary f... ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
373,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Vienna,48.2,16.3667
373,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Budapest,47.4925,19.0514
374,"Germany has taken over 50,000 migrants in the last week.The Schengen agreement allows Germany to reinstate border controls. So.. Here we go!",http://dbpedia.org/resource/Berlin,52.52,13.405
374,"Germany has taken over 50,000 migrants in the last week.The Schengen agreement allows Germany to reinstate border controls. So.. Here we go!",http://dbpedia.org/resource/Berlin,52.52,13.405
375,"DESPITE BIGGER FENCE ALONG THE BORDER, 3000 MIGRANTS ENTER HUNGARY Hungary's government has revealed that 3,000... ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
375,"DESPITE BIGGER FENCE ALONG THE BORDER, 3000 MIGRANTS ENTER HUNGARY Hungary's government has revealed that 3,000... ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
376,"RT @CBSEveningNews: ""New life, new memories, new friends"" @CharlieCBS talks to migrants as they arrive in Germany:  h…",http://dbpedia.org/resource/Berlin,52.52,13.405
377,'One million refugees' may arrive in Germany this year ,http://dbpedia.org/resource/Berlin,52.52,13.405
378,"RT @MorleyRobert: 20,000 Muslim immigrants crossed into Germany on Saturday and Sunday. Merkel called it ""breathtaking"" but manageable. htt…",http://dbpedia.org/resource/Berlin,52.52,13.405
379,More than 15000 Refugees enter to Germany.,http://dbpedia.org/resource/Berlin,52.52,13.405
380,"RT @ETIntlBusiness: #Hungary says 10,046 migrants entered Wednesday, new record
 ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
381,"RT @AJEnglish: Hundreds of refugees break through police lines near Hungary's border, begin marching north.  ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
382,"RT @MahaveerM_: EU is Getting in 2 Dangerous Ploy of ISIS With Regards to #SyrianRefugees!
Jihadis entering Germany, tracking Future ",http://dbpedia.org/resource/City_of_Brussels,50.8467,4.3525
382,"RT @MahaveerM_: EU is Getting in 2 Dangerous Ploy of ISIS With Regards to #SyrianRefugees!
Jihadis entering Germany, tracking Future ",http://dbpedia.org/resource/Berlin,52.52,13.405
383,"RT @Independent: Austria to close borders again after 12,000 refugees enter from Hungary in 48 hours  ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
385,RT @AFP: #BREAKING Budapest's main railway station has ordered everyone to leave as hundreds of migrants tried to board trains to Austria a…,http://dbpedia.org/resource/Vienna,48.2,16.3667
386,Migrant crisis: Record 4000 go from Serbia to Hungary - BBC News  #UK #topstories,http://dbpedia.org/resource/Belgrade,44.8167,20.4667
386,Migrant crisis: Record 4000 go from Serbia to Hungary - BBC News  #UK #topstories,http://dbpedia.org/resource/Budapest,47.4925,19.0514
386,Migrant crisis: Record 4000 go from Serbia to Hungary - BBC News  #UK #topstories,http://dbpedia.org/resource/London,51.5072,-0.1275
387,"RT @Chara_fc: #refugees receive food after they arrived at a railway station in #Vienna, #Austria,Sept. 1 #refugeeswelcome ",http://dbpedia.org/resource/Vienna,48.2,16.3667
389,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
389,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
389,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
390,RT @jmsardo: #Hungary: Around 300 refugees escape from #Bicske train station &amp; are back in the railway. Video:  Via @…,http://dbpedia.org/resource/Budapest,47.4925,19.0514
391,"RT @arwaCNN: #refugees from #budapest train station R walking, they say 2 #austria &amp; #germany if they have to ",http://dbpedia.org/resource/Berlin,52.52,13.405
392,"RT @agrayphoto: Composite of 32 #migrants who crossed to #roszke #hungary from #serbia today, represents 1/100th daily total @SWNS ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
392,"RT @agrayphoto: Composite of 32 #migrants who crossed to #roszke #hungary from #serbia today, represents 1/100th daily total @SWNS ",http://dbpedia.org/resource/Belgrade,44.8167,20.4667
394,RT @martinkaul: Just not ending: #MigrantMarch #marchofhope #Hungary 9.09 pm ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
395,"RT @enough14: 1651 Banner #refugeeswelcome demo #Dortmund #Germany: ""Solidarity w/o borders instead of selective nationalism"" #w2do ",http://dbpedia.org/resource/Berlin,52.52,13.405
396,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
397,"The Latest: 500 people protest migrants' arrival in Finland: BUDAPEST, Hungary (AP) ? The latest developments as European governments...",http://dbpedia.org/resource/Helsinki,60.1708,24.9375
397,"The Latest: 500 people protest migrants' arrival in Finland: BUDAPEST, Hungary (AP) ? The latest developments as European governments...",http://dbpedia.org/resource/Budapest,47.4925,19.0514
398,"RT @business: Germany beefs up border security, estimating 1 million refugees may arrive by the end of the year ",http://dbpedia.org/resource/Berlin,52.52,13.405
399,"RT @TRobinsonNewEra: Over 800,000 (fake) Muslim refugees arrived in Germany in 2015,abt 100,000 in August alone. Germanistan not far off. h…",http://dbpedia.org/resource/Berlin,52.52,13.405
400,RT @TRobinsonNewEra: Estonian reporter recognizes #AlQaeda terrorist he interviewed 2 yrs ago among #RefugeesWelcome en route to Germany. h…,http://dbpedia.org/resource/Berlin,52.52,13.405
401,"#Refugees - 20,000 march in Austria after migrant truck tragedy - EUROPE  via @HDNER",http://dbpedia.org/resource/Vienna,48.2,16.3667
402,"RT @Chara_fc: #refugees receive food after they arrived at a railway station in #Vienna, #Austria,Sept. 1 #refugeeswelcome ",http://dbpedia.org/resource/Vienna,48.2,16.3667
403,"RT @angarant: Hungary refugees walking to Austria 1956. Syria refugees walking from Hungary to Austria 2015. 
Via @CasMudde ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
403,"RT @angarant: Hungary refugees walking to Austria 1956. Syria refugees walking from Hungary to Austria 2015. 
Via @CasMudde ",http://dbpedia.org/resource/Vienna,48.2,16.3667
403,"RT @angarant: Hungary refugees walking to Austria 1956. Syria refugees walking from Hungary to Austria 2015. 
Via @CasMudde ",http://dbpedia.org/resource/Damascus,33.5131,36.2919
403,"RT @angarant: Hungary refugees walking to Austria 1956. Syria refugees walking from Hungary to Austria 2015. 
Via @CasMudde ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
403,"RT @angarant: Hungary refugees walking to Austria 1956. Syria refugees walking from Hungary to Austria 2015. 
Via @CasMudde ",http://dbpedia.org/resource/Vienna,48.2,16.3667
405,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
406,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Vienna,48.2,16.3667
406,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Budapest,47.4925,19.0514
407,"Hundreds of migrants protest at Budapest station, want to go to Germany  #world #news",http://dbpedia.org/resource/Berlin,52.52,13.405
408,Rejected refugees say they'll walk 155 miles to Austria:  ,http://dbpedia.org/resource/Vienna,48.2,16.3667
409,RT @AhmetHusnuKoray: @KenRoth Hungarian Refugees walking to Austria in 1956 ,http://dbpedia.org/resource/Vienna,48.2,16.3667
410,"RT @YourAnonGlobal: Hundreds of migrants protest at Budapest station, want to go to Germany  ",http://dbpedia.org/resource/Berlin,52.52,13.405
412,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
413,"RT @Refugees: ""Being in Austria feels like being at home."" Majed, from Damascus, Syria, walked 10 hours from Budapest ",http://dbpedia.org/resource/Vienna,48.2,16.3667
413,"RT @Refugees: ""Being in Austria feels like being at home."" Majed, from Damascus, Syria, walked 10 hours from Budapest ",http://dbpedia.org/resource/Damascus,33.5131,36.2919
415,Hundreds more on the march as refugees stream into Austria and Germany #refugees. ,http://dbpedia.org/resource/Vienna,48.2,16.3667
415,Hundreds more on the march as refugees stream into Austria and Germany #refugees. ,http://dbpedia.org/resource/Berlin,52.52,13.405
416,"RT @coinabs: #BULGARIA finds 10,000 #Fake Passports hidden by #Muslim refugees heading for #Germany

PASSPORTS FOR #TERRORISTS ",http://dbpedia.org/resource/Sofia,42.7,23.33
416,"RT @coinabs: #BULGARIA finds 10,000 #Fake Passports hidden by #Muslim refugees heading for #Germany

PASSPORTS FOR #TERRORISTS ",http://dbpedia.org/resource/Berlin,52.52,13.405
417,"RT @bicester_marcus: So Cameron govt will take in 20k refugees in 5 years &amp; yet Germany takes in 10k in a day. Way to go Dave, your one com…",http://dbpedia.org/resource/Berlin,52.52,13.405
419,"RT @Peettv: Migrant crisis: Record 4,000 go from Serbia to Hungary ",http://dbpedia.org/resource/Belgrade,44.8167,20.4667
419,"RT @Peettv: Migrant crisis: Record 4,000 go from Serbia to Hungary ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
420,RT @Free_Media_Hub: Refugee crisis: Hundreds arrive at Austria station  via  #buypens ,http://dbpedia.org/resource/Vienna,48.2,16.3667
421,"Thousands More Migrants Pour into Austria as 13 Drown Off Turkey: Crowded aboard buses and trains, thousands more migrants flooded in...",http://dbpedia.org/resource/Vienna,48.2,16.3667
421,"Thousands More Migrants Pour into Austria as 13 Drown Off Turkey: Crowded aboard buses and trains, thousands more migrants flooded in...",http://dbpedia.org/resource/Ankara,39.93,32.85
422,RT @mrmatthewtaylor: Hundreds of refugees begin long march to Austria from Budapest ,http://dbpedia.org/resource/Vienna,48.2,16.3667
423,"RT @VladaRH: 5,800 #refugees entered Croatia yesterday &amp; have been transported to Hungary  1,900 are currently at the…",http://dbpedia.org/resource/Zagreb,45.8167,15.9833
423,"RT @VladaRH: 5,800 #refugees entered Croatia yesterday &amp; have been transported to Hungary  1,900 are currently at the…",http://dbpedia.org/resource/Budapest,47.4925,19.0514
427,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
428,"RT @RuptlyNewsroom: #Austria: 5,000 #refugees arrive at Vienna's Westbahnhof ",http://dbpedia.org/resource/Vienna,48.2,16.3667
429,#Migrantcrisis : Hundreds protest at Hungary station ban - ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
431,"Some 2,000 refugees arrive at Austria's border from Hungary - Austrian police ",http://dbpedia.org/resource/Vienna,48.2,16.3667
431,"Some 2,000 refugees arrive at Austria's border from Hungary - Austrian police ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
432,"RT @OnlineMagazin: According to Austrian authorities, today 6,500 #refugees have arrived. Only 2 refugees wanted to remain in #Austria. Res…",http://dbpedia.org/resource/Vienna,48.2,16.3667
433,"RT @MailOnline: 5,000 exhausted migrants arrive in Germany and Austria after a treacherous journey
 ",http://dbpedia.org/resource/Berlin,52.52,13.405
433,"RT @MailOnline: 5,000 exhausted migrants arrive in Germany and Austria after a treacherous journey
 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
434,RT @BBCMatthewPrice: Nervous refugees in Hungary. Deal is 1 bus goes to border. When it's across they will be called and told it's not a tr…,http://dbpedia.org/resource/Budapest,47.4925,19.0514
435,News:  Hundreds of migrants arrive in Munich with special train from Austria ,http://dbpedia.org/resource/Vienna,48.2,16.3667
436,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
436,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
436,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
437,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
437,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
437,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
438,"RT @Holbornlolz: This ""refugee"" and family left Syria FIVE years ago and refuses asylum in Hungary. Why?

",http://dbpedia.org/resource/Damascus,33.5131,36.2919
438,"RT @Holbornlolz: This ""refugee"" and family left Syria FIVE years ago and refuses asylum in Hungary. Why?

",http://dbpedia.org/resource/Budapest,47.4925,19.0514
439,RT @Imeldaflattery: Toys are handed out to children at Budapest station as hundreds of new migrants arrive and start trek to Austria. ,http://dbpedia.org/resource/Vienna,48.2,16.3667
441,"RT @cnni: Up to 10,000 migrants arrive in Germany per day. They've implemented temporary border controls  ",http://dbpedia.org/resource/Berlin,52.52,13.405
442,"RT @Muschelschloss: #marchofhope #Austria 
A second #Refugees-March has left #Budapest #Keleti. ca. 1.000 people 
 ht…",http://dbpedia.org/resource/Vienna,48.2,16.3667
443,RT @business: Hundreds of migrants defy authorities in Hungary and try to walk to other nations  ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
444,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
446,RT @NigelRooms: If at least 20k refugees arrived in Germany this weekend is the same number coming to UK over five years really enough? #re…,http://dbpedia.org/resource/Berlin,52.52,13.405
446,RT @NigelRooms: If at least 20k refugees arrived in Germany this weekend is the same number coming to UK over five years really enough? #re…,http://dbpedia.org/resource/London,51.5072,-0.1275
447,"New Record: 10, 046 migrants enter Hungary on Wednesday - Vanguard ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
448,RT @martinkaul: Babys on their way to Vienna. #Marchofhope #migrantmarch #hungary 9.11 pm ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
449,BBC News - Migrant crisis: Hundreds protest at Hungary station ban ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
450,RT @Volksburo: Estonian reporter recognizes #AlQaeda terrorist he interviewed 2 yrs ago among #RefugeesWelcome en route to Germany. ,http://dbpedia.org/resource/Berlin,52.52,13.405
453,RT @YumnaSheraziPTI: Since 2011 more than 120.000 Syrians arrived in Germany. GER has taken in more Syrians refugees than any other country…,http://dbpedia.org/resource/Berlin,52.52,13.405
454,RT @Refugees: 2700 people arrived in Hungary yesterday. Reception conditions must improve  ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
455,RT @Refugees: 2700 people arrived in Hungary yesterday. Reception conditions must improve  ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
456,"Some 2,000 refugees arrive at Austria's border from Hungary-Austrian police ",http://dbpedia.org/resource/Vienna,48.2,16.3667
457,RT @nytimes: Nearly 5000 migrants arrived in Austria on Saturday after Hungary helped them travel in safety  ,http://dbpedia.org/resource/Vienna,48.2,16.3667
457,RT @nytimes: Nearly 5000 migrants arrived in Austria on Saturday after Hungary helped them travel in safety  ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
458,RT @chafahi: 18 yr old Afghan man has pushed his grandmother in a wheelchair from Afghanistan to Hungary #refugees ,http://dbpedia.org/resource/Kabul,34.5253,69.1783
458,RT @chafahi: 18 yr old Afghan man has pushed his grandmother in a wheelchair from Afghanistan to Hungary #refugees ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
460,RT @Reuters: PHOTOS: Hundreds of migrants are walking from Budapest for Austria.  ,http://dbpedia.org/resource/Vienna,48.2,16.3667
461,"Photos: 4,000 migrants arrive in Austria seeking ASYLUM ",http://dbpedia.org/resource/Vienna,48.2,16.3667
462,"Photos: 4,000 migrants arrive in Austria seeking ASYLUM ",http://dbpedia.org/resource/Vienna,48.2,16.3667
463,"RT @stgroupeu: Record of more than 10,000 refugees enter Hungary yesterday: A one-day record of more than 10,000 unauthorized... ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
464,RT @Reuters: PHOTOS: Hundreds of migrants are walking from Budapest for Austria.  ,http://dbpedia.org/resource/Vienna,48.2,16.3667
465,"Asleep on the tracks: Austria to CLOSE borders again as 12,000 refugees arrive in 48 hours ",http://dbpedia.org/resource/Vienna,48.2,16.3667
466,RT @AJENews: Trains from Hungary carrying hundreds of refugees arrive in Vienna and Munich.  ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
467,INFH UXEYX 110915220112 Germanys push to distribute migrants rejected by other EU nations; Thousands march to Vienna ,http://dbpedia.org/resource/City_of_Brussels,50.8467,4.3525
468,"RT @arwaCNN: Refugees in #hungary holding area.Been waiting for 7hrs, 1 family got 1 bottle of water. Inhumane treatment. ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
470,"Hundreds of #refugees walk 105 miles from Hungary to Austria, some with toddlers on shoulders. The EU needs common/fair policy #disgrace",http://dbpedia.org/resource/Budapest,47.4925,19.0514
470,"Hundreds of #refugees walk 105 miles from Hungary to Austria, some with toddlers on shoulders. The EU needs common/fair policy #disgrace",http://dbpedia.org/resource/Vienna,48.2,16.3667
470,"Hundreds of #refugees walk 105 miles from Hungary to Austria, some with toddlers on shoulders. The EU needs common/fair policy #disgrace",http://dbpedia.org/resource/City_of_Brussels,50.8467,4.3525
471,"RT @Refugees: Armin is an Iranian refugee in Austria, he has been at Vienna station for 5 hourse helping with Farsi interpretation ",http://dbpedia.org/resource/Vienna,48.2,16.3667
474,"RT @chicagotribune: Tears of joy, toys for kids as 5,000 migrants finally reach Austria and Germany  ",http://dbpedia.org/resource/Vienna,48.2,16.3667
474,"RT @chicagotribune: Tears of joy, toys for kids as 5,000 migrants finally reach Austria and Germany  ",http://dbpedia.org/resource/Berlin,52.52,13.405
475,Sleeping on the tracks: Austria to CLOSE its borders as 12000 refugees arrive ... -  ,http://dbpedia.org/resource/Vienna,48.2,16.3667
476,"RT @Mc1988: 1. Hungarian refugees walking to Austria in 1956
2. Syrian refugees walking from Hungary to Austria in 2015 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
476,"RT @Mc1988: 1. Hungarian refugees walking to Austria in 1956
2. Syrian refugees walking from Hungary to Austria in 2015 ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
476,"RT @Mc1988: 1. Hungarian refugees walking to Austria in 1956
2. Syrian refugees walking from Hungary to Austria in 2015 ",http://dbpedia.org/resource/Vienna,48.2,16.3667
477,"RT @TRobinsonNewEra: #BREAKING Record 5,809 migrants entered Hungary in a new surge on Sunday, smashing the previous day's record of 4,330,…",http://dbpedia.org/resource/Budapest,47.4925,19.0514
478,"RT @MSNBC: Germany opens borders, expects 7,000 refugees from Hungary over weekend:  (Reuters) ",http://dbpedia.org/resource/Berlin,52.52,13.405
478,"RT @MSNBC: Germany opens borders, expects 7,000 refugees from Hungary over weekend:  (Reuters) ",http://dbpedia.org/resource/Budapest,47.4925,19.0514
479,RT @nytimes: Nearly 5000 migrants arrived in Austria on Saturday after Hungary helped them travel in safety  ,http://dbpedia.org/resource/Vienna,48.2,16.3667
479,RT @nytimes: Nearly 5000 migrants arrived in Austria on Saturday after Hungary helped them travel in safety  ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
481,RT @ValerioDeC: #refugees: 18 yr old Afghan man has pushed his grandmother in a wheelchair from Afghanistan to Hungary ,http://dbpedia.org/resource/Kabul,34.5253,69.1783
481,RT @ValerioDeC: #refugees: 18 yr old Afghan man has pushed his grandmother in a wheelchair from Afghanistan to Hungary ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
482,"RT @Conflicts: BREAKING: 450,000 refugees arrived in #Germany since January: vice chancellor - AFP",http://dbpedia.org/resource/Berlin,52.52,13.405
483,RT @TheWorldPost: Hundreds of migrants protest Hungary travel ban as more die at sea  ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
484,RT @hrtvijesti: 10 buses just managed to pass from Croatia to Hungary #refugeescrisis #refugees ,http://dbpedia.org/resource/Zagreb,45.8167,15.9833
484,RT @hrtvijesti: 10 buses just managed to pass from Croatia to Hungary #refugeescrisis #refugees ,http://dbpedia.org/resource/Budapest,47.4925,19.0514
485,"RT @Holbornlolz: He left Syria 5 yrs ago and is going 2 Germany for a free house &amp; cash. Doesn't that make him an economic migrant?""

",http://dbpedia.org/resource/Damascus,33.5131,36.2919
485,"RT @Holbornlolz: He left Syria 5 yrs ago and is going 2 Germany for a free house &amp; cash. Doesn't that make him an economic migrant?""

",http://dbpedia.org/resource/Berlin,52.52,13.405
